date,V36653,V36655,V36656,V36657,V36658,V36654,V1160914547,V1038100657,V36652,v1146067265,V1160914548,v1146067266,v1146067267,V1160914549,V36663,V36670,V41550172,V36660,V36661,V1210799372,V36659,V36651,V36672,V36677,V41886561,V36681,V41886562,V1210798116,V36682,V36684,V41886563,V36671
01/07/1956,453,,,336,138,1878,,,2331,,,,,,0,0,0,72,60,,,2511,1762,50,500,,,,82,,,2511
01/08/1956,495,,,354,131,1860,,,2355,,,,,,0,0,0,53,62,,,2613,1765,65,581,,,,64,,,2613
01/09/1956,535,,,448,216,1842,,,2377,,,,,,0,0,0,59,58,,,2602,1770,46,564,,,,65,,,2602
01/10/1956,558,,,452,221,1816,,,2374,,,,,,0,0,0,60,52,,,2571,1781,55,575,,,,56,,,2571
01/11/1956,554,,,466,222,1829,,,2383,,,,,,0,0,0,61,61,,,2621,1794,7,625,,,,68,,,2621
01/12/1956,505,,,507,232,1889,,,2394,,,,,,0,0,0,65,61,,,2548,1869,39,512,,,,62,,,2548
01/01/1957,414,,,510,229,1856,,,2270,,,,,,0,2,0,71,54,,,2461,1739,58,524,,,,65,,,2461
01/02/1957,437,,,319,225,1780,,,2217,,,,,,0,1,0,74,61,,,2422,1718,53,498,,,,75,,,2422
01/03/1957,477,,,314,224,1778,,,2256,,,,,,0,0,0,72,54,,,2549,1725,78,520,,,,65,,,2549
01/04/1957,498,,,321,225,1823,,,2321,,,,,,0,0,0,74,50,,,2518,1756,63,547,,,,62,,,2518
01/05/1957,474,,,321,228,1847,,,2321,,,,,,0,0,0,79,52,,,2592,1752,44,526,,,,67,,,2592
01/06/1957,519,,,325,230,1857,,,2376,,,,,,3,0,0,81,57,,,2675,1784,44,546,,,,73,,,2675
01/07/1957,503,,,328,233,1863,,,2367,,,,,,0,0,0,82,63,,,2564,1818,54,490,,,,77,,,2564
01/08/1957,538,,,330,235,1888,,,2426,,,,,,0,0,0,81,62,,,2726,1816,64,543,,,,74,,,2726
01/09/1957,428,,,323,231,1950,,,2378,,,,,,0,0,0,72,56,,,2579,1819,67,481,,,,58,,,2579
01/10/1957,516,,,318,227,1939,,,2455,,,,,,0,0,0,73,57,,,2710,1824,40,624,,,,60,,,2710
01/11/1957,436,,,308,220,2002,,,2438,,,,,,0,54,0,77,56,,,2782,1828,64,543,,,,63,,,2782
01/12/1957,467,,,301,213,1960,,,2428,,,,,,0,0,0,78,64,,,2659,1904,35,518,,,,70,,,2659
01/01/1958,494,1271,139,288,142,1840,,,2334,,,,,,0,0,0,79,63,,,2616,1776,57,534,,,,70,,,2616
01/02/1958,521,1252,216,241,127,1837,,,2358,,,,,,0,0,0,80,63,,,2658,1784,46,555,,,,70,,,2658
01/03/1958,480,1348,210,240,131,1929,,,2409,,,,,,1,0,0,80,61,,,2667,1810,54,580,,,,68,,,2667
01/04/1958,321,1464,214,292,142,2112,,,2433,,,,,,0,0,0,82,51,,,2642,1832,60,554,,,,58,,,2642
01/05/1958,326,1252,215,338,302,2106,,,2432,,,,,,0,6,0,84,58,,,2735,1844,66,541,,,,65,,,2735
01/06/1958,370,1273,224,374,296,2166,,,2537,,,,,,0,0,0,88,50,,,2785,1876,61,610,,,,58,,,2785
01/07/1958,340,1269,156,504,308,2237,,,2577,,,,,,0,0,0,89,50,,,2796,1903,61,620,,,,56,,,2796
01/08/1958,184,1372,148,528,358,2406,,,2590,,,,,,0,0,0,130,54,,,2957,1907,46,629,,,,100,,,2957
01/09/1958,70,509,446,463,1213,2631,,,2701,,,,,,0,0,0,122,50,,,2966,1911,70,683,,,,89,,,2966
01/10/1958,50,400,446,463,1291,2601,,,2651,,,,,,0,0,0,122,58,,,3061,1908,50,716,,,,91,,,3061
01/11/1958,34,408,446,471,1317,2643,,,2677,,,,,,5,0,0,116,58,,,3054,1929,53,682,,,,87,,,3054
